timestamp,type,detail
1774016632.064468,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016632.076224,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016632.08941,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016632.100433,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016632.11078,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016632.121503,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016632.122381,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.82 outside 2.76±4σ
1774016632.132284,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016632.132586,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016632.137414,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016632.144702,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016632.154999,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016632.172591,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016632.183458,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016632.198033,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016632.211397,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016632.227931,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016632.243013,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016632.255834,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016632.26637,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016632.275493,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016632.287212,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016632.297394,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016632.30812,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.82 outside 2.76±4σ
1774016632.321418,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.77 outside 2.76±4σ
1774016632.323169,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016632.332481,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.76 outside 2.76±4σ
1774016640.447721,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.76 outside 2.76±4σ
1774016640.456286,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.73 outside 2.76±4σ
1774016640.466073,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.70 outside 2.76±4σ
1774016640.47496,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.66 outside 2.76±4σ
1774016640.483941,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.66 outside 2.76±4σ
